week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
11,Retailer,8,-53.1427734375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.427734375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
11,Wholesaler,8,-53.1427734375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.427734375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
11,Distributor,8,-53.1427734375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.427734375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
11,Factory,8,-53.1427734375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.427734375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
12,Retailer,8,-53.15286458333333,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.5286458333333335, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
12,Wholesaler,8,-53.15286458333333,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.5286458333333335, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
12,Distributor,8,-53.15286458333333,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.5286458333333335, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
12,Factory,8,-53.15286458333333,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 1.5286458333333335, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
13,Retailer,8,-58.1609375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.609375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
13,Wholesaler,8,-58.1609375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.609375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
13,Distributor,8,-58.1609375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.609375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
13,Factory,8,-58.1609375,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 13, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.609375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
14,Retailer,8,-58.167542613636364,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.6754261363636362, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
14,Wholesaler,8,-58.167542613636364,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.6754261363636362, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
14,Distributor,8,-58.167542613636364,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.6754261363636362, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
14,Factory,8,-58.167542613636364,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 14, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.6754261363636362, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
15,Retailer,8,-58.173046875,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.73046875, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
15,Wholesaler,8,-58.173046875,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.73046875, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
15,Distributor,8,-58.173046875,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.73046875, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
15,Factory,8,-58.173046875,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.73046875, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
16,Retailer,8,-58.17770432692308,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.7770432692307692, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
16,Wholesaler,8,-58.17770432692308,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.7770432692307692, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
16,Distributor,8,-58.17770432692308,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.7770432692307692, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
16,Factory,8,-58.17770432692308,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.7770432692307692, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
17,Retailer,8,-58.18169642857143,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8169642857142858, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
17,Wholesaler,8,-58.18169642857143,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8169642857142858, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
17,Distributor,8,-58.18169642857143,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8169642857142858, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
17,Factory,8,-58.18169642857143,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8169642857142858, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Retailer,8,-58.18515625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8515625, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Wholesaler,8,-58.18515625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8515625, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Distributor,8,-58.18515625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8515625, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Factory,8,-58.18515625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8515625, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Retailer,8,-58.18818359375,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8818359374999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Wholesaler,8,-58.18818359375,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 2, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8818359374999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Distributor,8,-58.18818359375,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8818359374999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Factory,8,-58.18818359375,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 48.0, ""bullwhip"": 1.8818359374999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
0,Retailer,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Wholesaler,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Distributor,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Factory,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
1,Retailer,16,-72.0,False,llm,Qwen/Qwen3-4B,,16,,12,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 16, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 20, ""Distributor"": 20, ""Factory"": 20}}"
1,Wholesaler,4,-72.0,False,llm,Qwen/Qwen3-4B,,4,,12,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 16, ""last_order"": 4, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 20, ""Distributor"": 20, ""Factory"": 20}}"
1,Distributor,4,-72.0,False,llm,Qwen/Qwen3-4B,,4,,12,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 20, ""Distributor"": 20, ""Factory"": 20}}"
